_source_file,_room,_board_number,ns_dd_S,ew_dd_S,ns_dd_H,ew_dd_H,ns_dd_D,ew_dd_D,ns_dd_C,ew_dd_C,ns_dd_N,ew_dd_N,dd_par_level,dd_par_denom,dd_par_declarer_is_ns,dd_par_score
86357.lin,open,16,10,3,10,3,3,9,4,8,4,3,4,0,1,420
86357.lin,closed,16,10,3,10,3,3,9,4,8,4,3,4,0,1,420
86358.lin,open,1,10,3,5,8,10,3,6,7,7,6,4,0,1,420
86358.lin,closed,1,10,3,5,8,10,3,6,7,7,6,4,0,1,420
86358.lin,open,2,11,2,13,0,13,0,12,1,13,0,7,4,1,2220
86358.lin,closed,2,11,2,13,0,13,0,12,1,13,0,7,4,1,2220
86358.lin,open,3,6,7,5,7,8,2,8,4,7,4,1,4,1,90
86358.lin,closed,3,6,7,5,7,8,2,8,4,7,4,1,4,1,90
86358.lin,open,4,7,5,8,5,9,3,6,6,7,6,1,1,1,110
86358.lin,closed,4,7,5,8,5,9,3,6,6,7,6,1,1,1,110
86358.lin,open,5,4,9,4,9,7,6,5,7,5,8,1,0,0,-140
86358.lin,closed,5,4,9,4,9,7,6,5,7,5,8,1,0,0,-140
86358.lin,open,6,7,5,9,3,5,7,3,9,4,9,4,4,0,200
86358.lin,closed,6,7,5,9,3,5,7,3,9,4,9,4,4,0,200
86358.lin,open,7,4,9,5,8,4,9,3,10,3,10,3,4,0,-630
86358.lin,closed,7,4,9,5,8,4,9,3,10,3,10,3,4,0,-630
86358.lin,open,8,4,9,11,2,4,9,9,4,6,4,5,0,0,300
86358.lin,closed,8,4,9,11,2,4,9,9,4,6,4,5,0,0,300
86358.lin,open,9,10,2,9,4,9,3,9,4,10,3,3,4,1,430
86358.lin,closed,9,10,2,9,4,9,3,9,4,10,3,3,4,1,430
86358.lin,open,10,0,12,3,10,0,12,3,10,0,12,6,4,0,-1440
86358.lin,closed,10,0,12,3,10,0,12,3,10,0,12,6,4,0,-1440
86358.lin,open,11,6,7,2,11,2,11,2,11,2,9,4,1,0,-450
86358.lin,closed,11,6,7,2,11,2,11,2,11,2,9,4,1,0,-450
86358.lin,open,12,8,3,4,8,9,4,3,10,7,5,4,3,0,-130
86358.lin,closed,12,8,3,4,8,9,4,3,10,7,5,4,3,0,-130
86358.lin,open,13,5,7,11,2,9,4,6,7,10,2,4,1,1,650
86358.lin,closed,13,5,7,11,2,9,4,6,7,10,2,4,1,1,650
86358.lin,open,14,6,7,7,6,8,5,8,5,8,5,2,4,1,120
86358.lin,closed,14,6,7,7,6,8,5,8,5,8,5,2,4,1,120
86358.lin,open,15,3,9,8,5,6,7,4,8,3,9,3,4,0,-400
86358.lin,closed,15,3,9,8,5,6,7,4,8,3,9,3,4,0,-400
86358.lin,open,16,10,3,10,3,3,9,4,8,4,3,4,0,1,420
86358.lin,closed,16,10,3,10,3,3,9,4,8,4,3,4,0,1,420
86359.lin,open,17,3,10,8,4,3,9,8,5,6,6,4,0,0,-420
86359.lin,closed,17,3,10,8,4,3,9,8,5,6,6,4,0,0,-420
86359.lin,open,18,8,4,9,4,6,7,10,3,9,3,4,4,1,630
86359.lin,closed,18,8,4,9,4,6,7,10,3,9,3,4,4,1,630
86359.lin,open,19,3,10,3,9,7,5,7,5,3,8,4,0,0,-620
86359.lin,closed,19,3,10,3,9,7,5,7,5,3,8,4,0,0,-620
86359.lin,open,20,4,8,9,4,7,6,3,10,4,8,4,3,0,-130
86359.lin,closed,20,4,8,9,4,7,6,3,10,4,8,4,3,0,-130
86359.lin,open,21,8,5,7,6,10,2,9,4,10,2,3,4,1,630
86359.lin,closed,21,8,5,7,6,10,2,9,4,10,2,3,4,1,630
86359.lin,open,22,1,11,4,9,4,9,4,9,1,11,3,4,0,-660
86359.lin,closed,22,1,11,4,9,4,9,4,9,1,11,3,4,0,-660
86359.lin,open,23,11,2,8,5,13,0,13,0,12,0,7,2,1,2140
86359.lin,closed,23,11,2,8,5,13,0,13,0,12,0,7,2,1,2140
86359.lin,open,24,11,1,8,4,12,1,8,4,12,1,6,4,1,990
86359.lin,closed,24,11,1,8,4,12,1,8,4,12,1,6,4,1,990
86359.lin,open,25,6,7,4,7,4,8,6,6,6,6,1,2,0,-90
86359.lin,closed,25,6,7,4,7,4,8,6,6,6,6,1,2,0,-90
86359.lin,open,26,7,5,8,5,9,3,8,5,9,4,3,4,1,600
86359.lin,closed,26,7,5,8,5,9,3,8,5,9,4,3,4,1,600
86359.lin,open,27,9,3,11,1,9,4,11,1,9,1,4,1,1,450
86359.lin,closed,27,9,3,11,1,9,4,11,1,9,1,4,1,1,450
86359.lin,open,28,1,12,2,11,0,13,0,13,0,13,7,4,0,-1520
86359.lin,closed,28,1,12,2,11,0,13,0,13,0,13,7,4,0,-1520
86359.lin,open,29,2,10,3,9,5,7,2,11,2,11,3,4,0,-660
86359.lin,closed,29,2,10,3,9,5,7,2,11,2,11,3,4,0,-660
86359.lin,open,30,6,7,6,7,7,6,4,9,5,8,2,4,0,-120
86359.lin,closed,30,6,7,6,7,7,6,4,9,5,8,2,4,0,-120
86359.lin,open,31,5,8,2,11,2,10,4,9,2,11,3,4,0,-460
86359.lin,closed,31,5,8,2,11,2,10,4,9,2,11,3,4,0,-460
86359.lin,open,32,9,4,4,9,11,2,10,3,6,5,5,2,1,400
86359.lin,closed,32,9,4,4,9,11,2,10,3,6,5,5,2,1,400
86360.lin,open,17,3,10,8,4,3,9,8,5,6,6,4,0,0,-420
86360.lin,closed,17,3,10,8,4,3,9,8,5,6,6,4,0,0,-420
86360.lin,open,18,8,4,9,4,6,7,10,3,9,3,4,4,1,630
86360.lin,closed,18,8,4,9,4,6,7,10,3,9,3,4,4,1,630
86360.lin,open,19,3,10,3,9,7,5,7,5,3,8,4,0,0,-620
86360.lin,closed,19,3,10,3,9,7,5,7,5,3,8,4,0,0,-620
86360.lin,open,20,4,8,9,4,7,6,3,10,4,8,4,3,0,-130
86360.lin,closed,20,4,8,9,4,7,6,3,10,4,8,4,3,0,-130
86360.lin,open,21,8,5,7,6,10,2,9,4,10,2,3,4,1,630
86360.lin,closed,21,8,5,7,6,10,2,9,4,10,2,3,4,1,630
86360.lin,open,22,1,11,4,9,4,9,4,9,1,11,3,4,0,-660
86360.lin,closed,22,1,11,4,9,4,9,4,9,1,11,3,4,0,-660
86360.lin,open,23,11,2,8,5,13,0,13,0,12,0,7,2,1,2140
86360.lin,closed,23,11,2,8,5,13,0,13,0,12,0,7,2,1,2140
86360.lin,open,24,11,1,8,4,12,1,8,4,12,1,6,4,1,990
86360.lin,closed,24,11,1,8,4,12,1,8,4,12,1,6,4,1,990
86360.lin,open,25,6,7,4,7,4,8,6,6,6,6,1,2,0,-90
86360.lin,closed,25,6,7,4,7,4,8,6,6,6,6,1,2,0,-90
86360.lin,open,26,7,5,8,5,9,3,8,5,9,4,3,4,1,600
86360.lin,closed,26,7,5,8,5,9,3,8,5,9,4,3,4,1,600
86360.lin,open,27,9,3,11,1,9,4,11,1,9,1,4,1,1,450
86360.lin,closed,27,9,3,11,1,9,4,11,1,9,1,4,1,1,450
86360.lin,open,28,1,12,2,11,0,13,0,13,0,13,7,4,0,-1520
86360.lin,closed,28,1,12,2,11,0,13,0,13,0,13,7,4,0,-1520
86360.lin,open,29,2,10,3,9,5,7,2,11,2,11,3,4,0,-660
86360.lin,closed,29,2,10,3,9,5,7,2,11,2,11,3,4,0,-660
86360.lin,open,30,6,7,6,7,7,6,4,9,5,8,2,4,0,-120
86360.lin,closed,30,6,7,6,7,7,6,4,9,5,8,2,4,0,-120
86360.lin,open,31,5,8,2,11,2,10,4,9,2,11,3,4,0,-460
86360.lin,closed,31,5,8,2,11,2,10,4,9,2,11,3,4,0,-460
86360.lin,open,32,9,4,4,9,11,2,10,3,6,5,5,2,1,400
86360.lin,closed,32,9,4,4,9,11,2,10,3,6,5,5,2,1,400
86361.lin,open,1,3,10,3,10,5,8,7,5,3,7,4,0,0,-420
86361.lin,closed,1,3,10,3,10,5,8,7,5,3,7,4,0,0,-420
86361.lin,open,2,9,3,6,7,9,3,4,9,5,6,4,3,0,100
86361.lin,closed,2,9,3,6,7,9,3,4,9,5,6,4,3,0,100
86361.lin,open,3,3,10,1,12,2,11,2,10,2,11,6,1,0,-1430
86361.lin,closed,3,3,10,1,12,2,11,2,10,2,11,6,1,0,-1430
86361.lin,open,4,4,9,2,11,7,6,7,6,4,6,4,1,0,-650
86361.lin,closed,4,4,9,2,11,7,6,7,6,4,6,4,1,0,-650
86361.lin,open,5,7,6,9,4,9,3,5,7,8,5,2,1,1,140
86361.lin,closed,5,7,6,9,4,9,3,5,7,8,5,2,1,1,140
86361.lin,open,6,8,4,5,8,8,5,6,7,9,4,3,4,1,400
86361.lin,closed,6,8,4,5,8,8,5,6,7,9,4,3,4,1,400
86361.lin,open,7,5,8,6,7,7,6,7,6,6,6,1,0,0,-110
86361.lin,closed,7,5,8,6,7,7,6,7,6,6,6,1,0,0,-110
86361.lin,open,8,4,9,3,10,3,10,7,6,3,10,3,4,0,-430
86361.lin,closed,8,4,9,3,10,3,10,7,6,3,10,3,4,0,-430
86361.lin,open,9,7,6,9,3,10,3,5,7,9,4,3,4,1,400
86361.lin,closed,9,7,6,9,3,10,3,5,7,9,4,3,4,1,400
86361.lin,open,10,8,5,8,5,8,5,8,5,8,5,1,4,1,120
86361.lin,closed,10,8,5,8,5,8,5,8,5,8,5,1,4,1,120
86361.lin,open,11,4,8,2,9,4,8,5,8,4,9,3,4,0,-400
86361.lin,closed,11,4,8,2,9,4,8,5,8,4,9,3,4,0,-400
86361.lin,open,12,5,8,5,8,4,9,4,8,4,8,1,4,0,-120
86361.lin,closed,12,5,8,5,8,4,9,4,8,4,8,1,4,0,-120
86361.lin,open,13,6,5,1,10,4,9,3,8,4,7,4,1,0,-620
86361.lin,closed,13,6,5,1,10,4,9,3,8,4,7,4,1,0,-620
86361.lin,open,14,7,6,10,2,8,5,10,2,10,2,4,1,1,450
86361.lin,closed,14,7,6,10,2,8,5,10,2,10,2,4,1,1,450
86361.lin,open,15,1,12,3,9,9,4,8,5,2,11,6,0,0,-980
86361.lin,closed,15,1,12,3,9,9,4,8,5,2,11,6,0,0,-980
86361.lin,open,16,7,6,9,3,5,8,9,2,5,8,3,1,1,140
86361.lin,closed,16,7,6,9,3,5,8,9,2,5,8,3,1,1,140
86362.lin,open,1,3,10,3,10,5,8,7,5,3,7,4,0,0,-420
86362.lin,closed,1,3,10,3,10,5,8,7,5,3,7,4,0,0,-420
86362.lin,open,2,9,3,6,7,9,3,4,9,5,6,4,3,0,100
86362.lin,closed,2,9,3,6,7,9,3,4,9,5,6,4,3,0,100
86362.lin,open,3,3,10,1,12,2,11,2,10,2,11,6,1,0,-1430
86362.lin,closed,3,3,10,1,12,2,11,2,10,2,11,6,1,0,-1430
86362.lin,open,4,4,9,2,11,7,6,7,6,4,6,4,1,0,-650
86362.lin,closed,4,4,9,2,11,7,6,7,6,4,6,4,1,0,-650
86362.lin,open,5,7,6,9,4,9,3,5,7,8,5,2,1,1,140
86362.lin,closed,5,7,6,9,4,9,3,5,7,8,5,2,1,1,140
86362.lin,open,6,8,4,5,8,8,5,6,7,9,4,3,4,1,400
86362.lin,closed,6,8,4,5,8,8,5,6,7,9,4,3,4,1,400
86362.lin,open,7,5,8,6,7,7,6,7,6,6,6,1,0,0,-110
86362.lin,closed,7,5,8,6,7,7,6,7,6,6,6,1,0,0,-110
86362.lin,open,8,4,9,3,10,3,10,7,6,3,10,3,4,0,-430
86362.lin,closed,8,4,9,3,10,3,10,7,6,3,10,3,4,0,-430
86362.lin,open,9,7,6,9,3,10,3,5,7,9,4,3,4,1,400
86362.lin,closed,9,7,6,9,3,10,3,5,7,9,4,3,4,1,400
86362.lin,open,10,8,5,8,5,8,5,8,5,8,5,1,4,1,120
86362.lin,closed,10,8,5,8,5,8,5,8,5,8,5,1,4,1,120
86362.lin,open,11,4,8,2,9,4,8,5,8,4,9,3,4,0,-400
86362.lin,closed,11,4,8,2,9,4,8,5,8,4,9,3,4,0,-400
86362.lin,open,12,5,8,5,8,4,9,4,8,4,8,1,4,0,-120
86362.lin,closed,12,5,8,5,8,4,9,4,8,4,8,1,4,0,-120
86362.lin,open,13,6,5,1,10,4,9,3,8,4,7,4,1,0,-620
86362.lin,closed,13,6,5,1,10,4,9,3,8,4,7,4,1,0,-620
86362.lin,open,14,7,6,10,2,8,5,10,2,10,2,4,1,1,450
86362.lin,closed,14,7,6,10,2,8,5,10,2,10,2,4,1,1,450
86362.lin,open,15,1,12,3,9,9,4,8,5,2,11,6,0,0,-980
86362.lin,closed,15,1,12,3,9,9,4,8,5,2,11,6,0,0,-980
86362.lin,open,16,7,6,9,3,5,8,9,2,5,8,3,1,1,140
86362.lin,closed,16,7,6,9,3,5,8,9,2,5,8,3,1,1,140
86363.lin,open,17,6,7,8,5,5,7,8,5,5,7,2,4,0,100
86363.lin,closed,17,6,7,8,5,5,7,8,5,5,7,2,4,0,100
86363.lin,open,18,6,6,3,10,3,10,6,6,3,10,3,4,0,-430
86363.lin,closed,18,6,6,3,10,3,10,6,6,3,10,3,4,0,-430
86363.lin,open,19,8,5,7,6,7,6,5,7,6,7,2,0,1,110
86363.lin,closed,19,8,5,7,6,7,6,5,7,6,7,2,0,1,110
86363.lin,open,20,4,9,6,5,7,6,8,5,7,6,2,0,0,-140
86363.lin,closed,20,4,9,6,5,7,6,8,5,7,6,2,0,0,-140
86363.lin,open,21,4,9,5,7,3,10,5,8,4,9,3,4,0,-400
86363.lin,closed,21,4,9,5,7,3,10,5,8,4,9,3,4,0,-400
86363.lin,open,22,4,9,5,8,4,9,4,8,4,9,3,4,0,-600
86363.lin,closed,22,4,9,5,8,4,9,4,8,4,9,3,4,0,-600
86363.lin,open,23,10,3,8,5,12,1,11,2,12,1,6,4,1,1440
86363.lin,closed,23,10,3,8,5,12,1,11,2,12,1,6,4,1,1440
86363.lin,open,24,5,8,7,5,11,2,8,5,8,3,5,2,1,400
86363.lin,closed,24,5,8,7,5,11,2,8,5,8,3,5,2,1,400
86363.lin,open,25,6,7,3,9,6,7,5,8,4,8,2,1,0,-140
86363.lin,closed,25,6,7,3,9,6,7,5,8,4,8,2,1,0,-140
86363.lin,open,26,11,2,6,7,12,1,9,3,7,3,6,2,1,1370
86363.lin,closed,26,11,2,6,7,12,1,9,3,7,3,6,2,1,1370
86363.lin,open,27,6,7,8,5,10,3,9,4,9,4,3,4,1,400
86363.lin,closed,27,6,7,8,5,10,3,9,4,9,4,3,4,1,400
86363.lin,open,28,6,7,7,5,11,2,5,6,8,2,5,2,1,600
86363.lin,closed,28,6,7,7,5,11,2,5,6,8,2,5,2,1,600
86363.lin,open,29,6,7,2,11,2,11,7,5,2,11,3,4,0,-660
86363.lin,closed,29,6,7,2,11,2,11,7,5,2,11,3,4,0,-660
86363.lin,open,30,9,4,11,2,9,4,8,4,10,3,4,1,1,450
86363.lin,closed,30,9,4,11,2,9,4,8,4,10,3,4,1,1,450
86363.lin,open,31,7,6,3,10,6,7,6,7,4,8,4,1,0,-420
86363.lin,closed,31,7,6,3,10,6,7,6,7,4,8,4,1,0,-420
86363.lin,open,32,6,7,4,8,5,8,7,5,6,6,2,1,0,-110
86363.lin,closed,32,6,7,4,8,5,8,7,5,6,6,2,1,0,-110
86364.lin,open,17,6,7,8,5,5,7,8,5,5,7,2,4,0,100
86364.lin,closed,17,6,7,8,5,5,7,8,5,5,7,2,4,0,100
86364.lin,open,18,6,6,3,10,3,10,6,6,3,10,3,4,0,-430
86364.lin,closed,18,6,6,3,10,3,10,6,6,3,10,3,4,0,-430
86364.lin,open,19,8,5,7,6,7,6,5,7,6,7,2,0,1,110
86364.lin,closed,19,8,5,7,6,7,6,5,7,6,7,2,0,1,110
86364.lin,open,20,4,9,6,5,7,6,8,5,7,6,2,0,0,-140
86364.lin,closed,20,4,9,6,5,7,6,8,5,7,6,2,0,0,-140
86364.lin,open,21,4,9,5,7,3,10,5,8,4,9,3,4,0,-400
86364.lin,closed,21,4,9,5,7,3,10,5,8,4,9,3,4,0,-400
86364.lin,open,22,4,9,5,8,4,9,4,8,4,9,3,4,0,-600
86364.lin,closed,22,4,9,5,8,4,9,4,8,4,9,3,4,0,-600
86364.lin,open,23,10,3,8,5,12,1,11,2,12,1,6,4,1,1440
86364.lin,closed,23,10,3,8,5,12,1,11,2,12,1,6,4,1,1440
86364.lin,open,24,5,8,7,5,11,2,8,5,8,3,5,2,1,400
86364.lin,closed,24,5,8,7,5,11,2,8,5,8,3,5,2,1,400
86364.lin,open,25,6,7,3,9,6,7,5,8,4,8,2,1,0,-140
86364.lin,closed,25,6,7,3,9,6,7,5,8,4,8,2,1,0,-140
86364.lin,open,26,11,2,6,7,12,1,9,3,7,3,6,2,1,1370
86364.lin,closed,26,11,2,6,7,12,1,9,3,7,3,6,2,1,1370
86364.lin,open,27,6,7,8,5,10,3,9,4,9,4,3,4,1,400
86364.lin,closed,27,6,7,8,5,10,3,9,4,9,4,3,4,1,400
86364.lin,open,28,6,7,7,5,11,2,5,6,8,2,5,2,1,600
86364.lin,closed,28,6,7,7,5,11,2,5,6,8,2,5,2,1,600
86364.lin,open,29,6,7,2,11,2,11,7,5,2,11,3,4,0,-660
86364.lin,closed,29,6,7,2,11,2,11,7,5,2,11,3,4,0,-660
86364.lin,open,30,9,4,11,2,9,4,8,4,10,3,4,1,1,450
86364.lin,closed,30,9,4,11,2,9,4,8,4,10,3,4,1,1,450
86364.lin,open,31,7,6,3,10,6,7,6,7,4,8,4,1,0,-420
86364.lin,closed,31,7,6,3,10,6,7,6,7,4,8,4,1,0,-420
86364.lin,open,32,6,7,4,8,5,8,7,5,6,6,2,1,0,-110
86364.lin,closed,32,6,7,4,8,5,8,7,5,6,6,2,1,0,-110
86365.lin,open,1,4,8,6,7,7,6,1,12,4,9,6,3,0,-920
86365.lin,closed,1,4,8,6,7,7,6,1,12,4,9,6,3,0,-920
86365.lin,open,2,9,4,4,9,8,4,4,7,6,7,4,1,0,100
86365.lin,closed,2,9,4,4,9,8,4,4,7,6,7,4,1,0,100
86365.lin,open,3,6,6,11,2,8,5,6,6,9,4,4,1,1,450
86365.lin,closed,3,6,6,11,2,8,5,6,6,9,4,4,1,1,450
86365.lin,open,4,5,7,3,10,2,11,7,6,5,8,4,1,0,-620
86365.lin,closed,4,5,7,3,10,2,11,7,6,5,8,4,1,0,-620
86365.lin,open,5,1,12,4,9,2,11,7,6,2,8,6,0,0,-980
86365.lin,closed,5,1,12,4,9,2,11,7,6,2,8,6,0,0,-980
86365.lin,open,6,4,8,3,10,5,8,4,9,4,9,4,1,0,-620
86365.lin,closed,6,4,8,3,10,5,8,4,9,4,9,4,1,0,-620
86365.lin,open,7,2,11,6,6,12,1,7,6,5,3,6,0,0,200
86365.lin,closed,7,2,11,6,6,12,1,7,6,5,3,6,0,0,200
86365.lin,open,8,4,9,3,9,1,12,3,10,3,9,6,2,0,-920
86365.lin,closed,8,4,9,3,9,1,12,3,10,3,9,6,2,0,-920
86365.lin,open,9,12,1,9,4,6,7,12,1,12,1,6,4,1,990
86365.lin,closed,9,12,1,9,4,6,7,12,1,12,1,6,4,1,990
86365.lin,open,10,5,8,5,8,2,10,2,11,2,9,3,4,0,-630
86365.lin,closed,10,5,8,5,8,2,10,2,11,2,9,3,4,0,-630
86365.lin,open,11,11,2,9,4,11,2,6,7,8,2,4,0,1,450
86365.lin,closed,11,11,2,9,4,11,2,6,7,8,2,4,0,1,450
86365.lin,open,12,11,2,4,8,5,8,12,0,8,4,6,1,0,800
86365.lin,closed,12,11,2,4,8,5,8,12,0,8,4,6,1,0,800
86365.lin,open,13,11,1,9,4,11,1,10,1,11,1,3,4,1,660
86365.lin,closed,13,11,1,9,4,11,1,10,1,11,1,3,4,1,660
86365.lin,open,14,3,10,3,9,1,12,3,10,1,12,6,4,0,-990
86365.lin,closed,14,3,10,3,9,1,12,3,10,1,12,6,4,0,-990
86365.lin,open,15,3,10,2,10,6,6,6,6,3,9,4,1,0,-450
86365.lin,closed,15,3,10,2,10,6,6,6,6,3,9,4,1,0,-450
86365.lin,open,16,3,9,4,9,3,9,4,9,3,9,3,4,0,-600
86365.lin,closed,16,3,9,4,9,3,9,4,9,3,9,3,4,0,-600
86366.lin,open,1,4,8,6,7,7,6,1,12,4,9,6,3,0,-920
86366.lin,closed,1,4,8,6,7,7,6,1,12,4,9,6,3,0,-920
86366.lin,open,2,9,4,4,9,8,4,4,7,6,7,4,1,0,100
86366.lin,closed,2,9,4,4,9,8,4,4,7,6,7,4,1,0,100
86366.lin,open,3,6,6,11,2,8,5,6,6,9,4,4,1,1,450
86366.lin,closed,3,6,6,11,2,8,5,6,6,9,4,4,1,1,450
86366.lin,open,4,5,7,3,10,2,11,7,6,5,8,4,1,0,-620
86366.lin,closed,4,5,7,3,10,2,11,7,6,5,8,4,1,0,-620
86366.lin,open,5,1,12,4,9,2,11,7,6,2,8,6,0,0,-980
86366.lin,closed,5,1,12,4,9,2,11,7,6,2,8,6,0,0,-980
86366.lin,open,6,4,8,3,10,5,8,4,9,4,9,4,1,0,-620
86366.lin,closed,6,4,8,3,10,5,8,4,9,4,9,4,1,0,-620
86366.lin,open,7,2,11,6,6,12,1,7,6,5,3,6,0,0,200
86366.lin,closed,7,2,11,6,6,12,1,7,6,5,3,6,0,0,200
86366.lin,open,8,4,9,3,9,1,12,3,10,3,9,6,2,0,-920
86366.lin,closed,8,4,9,3,9,1,12,3,10,3,9,6,2,0,-920
86366.lin,open,9,12,1,9,4,6,7,12,1,12,1,6,4,1,990
86366.lin,closed,9,12,1,9,4,6,7,12,1,12,1,6,4,1,990
86366.lin,open,10,5,8,5,8,2,10,2,11,2,9,3,4,0,-630
86366.lin,closed,10,5,8,5,8,2,10,2,11,2,9,3,4,0,-630
86366.lin,open,11,11,2,9,4,11,2,6,7,8,2,4,0,1,450
86366.lin,closed,11,11,2,9,4,11,2,6,7,8,2,4,0,1,450
86366.lin,open,12,11,2,4,8,5,8,12,0,8,4,6,1,0,800
86366.lin,closed,12,11,2,4,8,5,8,12,0,8,4,6,1,0,800
86366.lin,open,13,11,1,9,4,11,1,10,1,11,1,3,4,1,660
86366.lin,closed,13,11,1,9,4,11,1,10,1,11,1,3,4,1,660
86366.lin,open,14,3,10,3,9,1,12,3,10,1,12,6,4,0,-990
86366.lin,closed,14,3,10,3,9,1,12,3,10,1,12,6,4,0,-990
86366.lin,open,15,3,10,2,10,6,6,6,6,3,9,4,1,0,-450
86366.lin,closed,15,3,10,2,10,6,6,6,6,3,9,4,1,0,-450
86366.lin,open,16,3,9,4,9,3,9,4,9,3,9,3,4,0,-600
86366.lin,closed,16,3,9,4,9,3,9,4,9,3,9,3,4,0,-600
TM-11158-1752844179.lin,open,1,13,0,5,8,13,0,11,2,11,2,7,0,1,1510
TM-11158-1752844179.lin,closed,1,13,0,5,8,13,0,11,2,11,2,7,0,1,1510
TM-11158-1752844179.lin,open,2,6,6,5,8,10,3,6,6,6,4,4,1,0,300
TM-11158-1752844179.lin,closed,2,6,6,5,8,10,3,6,6,6,4,4,1,0,300
TM-11158-1752844179.lin,open,3,2,10,2,10,8,3,10,3,6,6,5,3,1,-100
TM-11158-1752844179.lin,closed,3,2,10,2,10,8,3,10,3,6,6,5,3,1,-100
TM-11158-1752844179.lin,open,4,9,3,7,5,12,1,12,1,10,1,6,2,1,1370
TM-11158-1752844179.lin,closed,4,9,3,7,5,12,1,12,1,10,1,6,2,1,1370
TM-11158-1752844179.lin,open,5,4,9,9,4,3,10,7,5,7,6,3,0,0,-140
TM-11158-1752844179.lin,closed,5,4,9,9,4,3,10,7,5,7,6,3,0,0,-140
TM-11158-1752844179.lin,open,6,12,1,8,5,9,4,9,3,11,1,6,0,1,980
TM-11158-1752844179.lin,closed,6,12,1,8,5,9,4,9,3,11,1,6,0,1,980
TM-11158-1752844179.lin,open,7,4,9,2,10,6,7,6,7,3,10,3,4,0,-630
TM-11158-1752844179.lin,closed,7,4,9,2,10,6,7,6,7,3,10,3,4,0,-630
TM-11158-1752844179.lin,open,8,5,7,3,10,5,7,6,7,4,9,4,1,0,-420
TM-11158-1752844179.lin,closed,8,5,7,3,10,5,7,6,7,4,9,4,1,0,-420
TM-11158-1752844179.lin,open,9,9,3,8,3,4,8,7,6,7,3,4,0,1,420
TM-11158-1752844179.lin,closed,9,9,3,8,3,4,8,7,6,7,3,4,0,1,420
TM-11158-1752844179.lin,open,10,2,11,4,9,4,9,1,10,3,8,4,0,0,-650
TM-11158-1752844179.lin,closed,10,2,11,4,9,4,9,1,10,3,8,4,0,0,-650
TM-11158-1752844179.lin,open,11,6,7,9,4,6,7,5,8,7,6,3,1,1,140
TM-11158-1752844179.lin,closed,11,6,7,9,4,6,7,5,8,7,6,3,1,1,140
TM-11158-1752844179.lin,open,12,9,4,9,4,7,6,8,5,8,5,1,0,1,140
TM-11158-1752844179.lin,closed,12,9,4,9,4,7,6,8,5,8,5,1,0,1,140
TM-11159-1752844182.lin,open,1,13,0,5,8,13,0,11,2,11,2,7,0,1,1510
TM-11159-1752844182.lin,closed,1,13,0,5,8,13,0,11,2,11,2,7,0,1,1510
TM-11159-1752844182.lin,open,2,6,6,5,8,10,3,6,6,6,4,4,1,0,300
TM-11159-1752844182.lin,closed,2,6,6,5,8,10,3,6,6,6,4,4,1,0,300
TM-11159-1752844182.lin,open,3,2,10,2,10,8,3,10,3,6,6,5,3,1,-100
TM-11159-1752844182.lin,closed,3,2,10,2,10,8,3,10,3,6,6,5,3,1,-100
TM-11159-1752844182.lin,open,4,9,3,7,5,12,1,12,1,10,1,6,2,1,1370
TM-11159-1752844182.lin,closed,4,9,3,7,5,12,1,12,1,10,1,6,2,1,1370
TM-11159-1752844182.lin,open,5,4,9,9,4,3,10,7,5,7,6,3,0,0,-140
TM-11159-1752844182.lin,closed,5,4,9,9,4,3,10,7,5,7,6,3,0,0,-140
TM-11159-1752844182.lin,open,6,12,1,8,5,9,4,9,3,11,1,6,0,1,980
TM-11159-1752844182.lin,closed,6,12,1,8,5,9,4,9,3,11,1,6,0,1,980
TM-11159-1752844182.lin,open,7,4,9,2,10,6,7,6,7,3,10,3,4,0,-630
TM-11159-1752844182.lin,closed,7,4,9,2,10,6,7,6,7,3,10,3,4,0,-630
TM-11159-1752844182.lin,open,8,5,7,3,10,5,7,6,7,4,9,4,1,0,-420
TM-11159-1752844182.lin,closed,8,5,7,3,10,5,7,6,7,4,9,4,1,0,-420
TM-11159-1752844182.lin,open,9,9,3,8,3,4,8,7,6,7,3,4,0,1,420
TM-11159-1752844182.lin,closed,9,9,3,8,3,4,8,7,6,7,3,4,0,1,420
TM-11159-1752844182.lin,open,10,2,11,4,9,4,9,1,10,3,8,4,0,0,-650
TM-11159-1752844182.lin,closed,10,2,11,4,9,4,9,1,10,3,8,4,0,0,-650
TM-11159-1752844182.lin,open,11,6,7,9,4,6,7,5,8,7,6,3,1,1,140
TM-11159-1752844182.lin,closed,11,6,7,9,4,6,7,5,8,7,6,3,1,1,140
TM-11159-1752844182.lin,open,12,9,4,9,4,7,6,8,5,8,5,1,0,1,140
TM-11159-1752844182.lin,closed,12,9,4,9,4,7,6,8,5,8,5,1,0,1,140
TM-1591-1775567188.lin,open,1,8,5,8,4,6,7,7,6,9,4,3,4,1,400
TM-1591-1775567188.lin,closed,1,8,5,8,4,6,7,7,6,9,4,3,4,1,400
TM-1591-1775567188.lin,open,2,8,5,7,6,9,4,5,8,7,6,3,2,1,110
TM-1591-1775567188.lin,closed,2,8,5,7,6,9,4,5,8,7,6,3,2,1,110
TM-1591-1775567188.lin,open,3,10,3,10,3,6,7,6,7,8,4,4,0,1,420
